Potential applied (V)	WE(1).Current (A)
-0.24169921875	7.2418212890625E-07
-0.23162841796875	7.26318359375E-07
-0.2215576171875	7.318115234375E-07
-0.21148681640625	7.3974609375E-07
-0.201416015625	7.476806640625E-07
-0.19134521484375	7.5653076171875E-07
-0.1812744140625	7.6690673828125E-07
-0.17120361328125	7.8125E-07
-0.1611328125	7.9925537109375E-07
-0.15106201171875	8.1817626953125E-07
-0.1409912109375	8.392333984375E-07
-0.13092041015625	8.6456298828125E-07
-0.120849609375	8.9630126953125E-07
-0.11077880859375	9.31396484375E-07
-0.1007080078125	9.7015380859375E-07
-0.09063720703125	1.015625E-06
-0.08056640625	1.06842041015625E-06
-0.07049560546875	1.1279296875E-06
-0.0604248046875	1.1944580078125E-06
-0.05035400390625	1.26953125E-06
-0.040283203125	1.3543701171875E-06
-0.03021240234375	1.4483642578125E-06
-0.0201416015625	1.552734375E-06
-0.01007080078125	1.66839599609375E-06
0	1.79534912109375E-06
0.01007080078125	1.934814453125E-06
0.0201416015625	2.08282470703125E-06
0.03021240234375	2.23968505859375E-06
0.040283203125	2.39959716796875E-06
0.05035400390625	2.55767822265625E-06
0.0604248046875	2.703857421875E-06
0.07049560546875	2.83599853515625E-06
0.08056640625	2.94647216796875E-06
0.09063720703125	3.03680419921875E-06
0.1007080078125	3.10699462890625E-06
0.11077880859375	3.16741943359375E-06
0.120849609375	3.2196044921875E-06
0.13092041015625	3.26873779296875E-06
0.1409912109375	3.3148193359375E-06
0.15106201171875	3.37158203125E-06
0.1611328125	3.4423828125E-06
0.17120361328125	3.52142333984375E-06
0.1812744140625	3.61236572265625E-06
0.19134521484375	3.7115478515625E-06
0.201416015625	3.8385009765625E-06
0.21148681640625	3.9630126953125E-06
0.2215576171875	4.088134765625E-06
0.23162841796875	4.2462158203125E-06
0.24169921875	4.3963623046875E-06
0.25177001953125	4.5684814453125E-06
0.2618408203125	4.80010986328125E-06
0.27191162109375	5.05706787109375E-06
0.281982421875	5.31524658203125E-06
0.29205322265625	5.62469482421875E-06
0.3021240234375	6.0113525390625E-06
0.31219482421875	6.3934326171875E-06
0.322265625	6.8389892578125E-06
0.33233642578125	7.2845458984375E-06
0.3424072265625	7.6751708984375E-06
0.35247802734375	8.02001953125E-06
0.362548828125	8.245849609375E-06
0.37261962890625	8.258056640625E-06
0.3826904296875	7.9833984375E-06
0.39276123046875	7.5042724609375E-06
0.40283203125	6.99462890625E-06
0.39276123046875	4.6844482421875E-06
0.3826904296875	3.331298828125E-06
0.37261962890625	2.449951171875E-06
0.362548828125	1.8475341796875E-06
0.35247802734375	1.41510009765625E-06
0.3424072265625	1.10137939453125E-06
0.33233642578125	8.599853515625E-07
0.322265625	6.732177734375E-07
0.31219482421875	5.291748046875E-07
0.3021240234375	4.071044921875E-07
0.29205322265625	3.1854248046875E-07
0.281982421875	2.40814208984375E-07
0.27191162109375	1.7620849609375E-07
0.2618408203125	1.2255859375E-07
0.25177001953125	7.7911376953125E-08
0.24169921875	3.851318359375E-08
0.23162841796875	4.39453125E-09
0.2215576171875	-2.313232421875E-08
0.21148681640625	-4.8370361328125E-08
0.201416015625	-7.0037841796875E-08
0.19134521484375	-8.9874267578125E-08
0.1812744140625	-1.06201171875E-07
0.17120361328125	-1.2200927734375E-07
0.1611328125	-1.3623046875E-07
0.15106201171875	-1.47613525390625E-07
0.1409912109375	-1.5936279296875E-07
0.13092041015625	-1.69647216796875E-07
0.120849609375	-1.7913818359375E-07
0.11077880859375	-1.88690185546875E-07
0.1007080078125	-1.96319580078125E-07
0.09063720703125	-2.0330810546875E-07
0.08056640625	-2.1099853515625E-07
0.07049560546875	-2.1807861328125E-07
0.0604248046875	-2.2442626953125E-07
0.05035400390625	-2.30560302734375E-07
0.040283203125	-2.3681640625E-07
0.03021240234375	-2.430419921875E-07
0.0201416015625	-2.48931884765625E-07
0.01007080078125	-2.54547119140625E-07
0	-2.59429931640625E-07
-0.01007080078125	-2.6470947265625E-07
-0.0201416015625	-2.7069091796875E-07
-0.03021240234375	-2.75604248046875E-07
-0.040283203125	-2.81341552734375E-07
-0.05035400390625	-2.85980224609375E-07
-0.0604248046875	-2.91259765625E-07
-0.07049560546875	-2.95135498046875E-07
-0.08056640625	-2.95989990234375E-07
-0.09063720703125	-2.9730224609375E-07
-0.1007080078125	-2.97454833984375E-07
-0.11077880859375	-2.989501953125E-07
-0.120849609375	-3.0010986328125E-07
-0.13092041015625	-3.02032470703125E-07
-0.1409912109375	-3.03955078125E-07
-0.15106201171875	-3.03466796875E-07
-0.1611328125	-3.0548095703125E-07
-0.17120361328125	-3.05877685546875E-07
-0.1812744140625	-3.0841064453125E-07
-0.19134521484375	-3.09173583984375E-07
-0.201416015625	-3.09417724609375E-07
-0.21148681640625	-3.11492919921875E-07
-0.2215576171875	-3.13323974609375E-07
-0.23162841796875	-3.15093994140625E-07
-0.24169921875	-3.1561279296875E-07
-0.25177001953125	-3.17291259765625E-07
-0.2618408203125	-3.194580078125E-07
-0.27191162109375	-3.21014404296875E-07
-0.281982421875	-3.22174072265625E-07
-0.29205322265625	-3.23150634765625E-07
-0.3021240234375	-3.26385498046875E-07
-0.31219482421875	-3.280029296875E-07
-0.322265625	-3.30291748046875E-07
-0.33233642578125	-3.3160400390625E-07
-0.3424072265625	-3.32611083984375E-07
-0.35247802734375	-3.35479736328125E-07
-0.362548828125	-3.3831787109375E-07
-0.37261962890625	-3.402099609375E-07
-0.3826904296875	-3.41644287109375E-07
-0.39276123046875	-3.4405517578125E-07
-0.40283203125	-3.472900390625E-07
-0.41290283203125	-3.4918212890625E-07
-0.4229736328125	-3.51409912109375E-07
-0.43304443359375	-3.52691650390625E-07
-0.443115234375	-3.56689453125E-07
-0.45318603515625	-3.59649658203125E-07
-0.4632568359375	-3.6138916015625E-07
-0.47332763671875	-3.63800048828125E-07
-0.4833984375	-3.66943359375E-07
-0.49346923828125	-3.7066650390625E-07
-0.5035400390625	-3.73046875E-07
-0.51361083984375	-3.746337890625E-07
-0.523681640625	-3.785400390625E-07
-0.53375244140625	-3.81011962890625E-07
-0.5438232421875	-3.85528564453125E-07
-0.55389404296875	-3.8665771484375E-07
-0.56396484375	-3.8934326171875E-07
-0.57403564453125	-3.94012451171875E-07
-0.5841064453125	-3.9788818359375E-07
-0.59417724609375	-4.00909423828125E-07
-0.604248046875	-4.0313720703125E-07
-0.61431884765625	-4.0814208984375E-07
-0.6243896484375	-4.1339111328125E-07
-0.63446044921875	-4.1729736328125E-07
-0.64453125	-4.20867919921875E-07
-0.65460205078125	-4.26910400390625E-07
-0.6646728515625	-4.3408203125E-07
-0.67474365234375	-4.39483642578125E-07
-0.684814453125	-4.444580078125E-07
-0.69488525390625	-4.50225830078125E-07
-0.7049560546875	-4.5916748046875E-07
-0.71502685546875	-4.66827392578125E-07
-0.72509765625	-4.7259521484375E-07
-0.73516845703125	-4.7967529296875E-07
-0.7452392578125	-4.87091064453125E-07
-0.75531005859375	-4.99114990234375E-07
-0.765380859375	-5.06622314453125E-07
-0.77545166015625	-5.123291015625E-07
-0.7855224609375	-5.23193359375E-07
-0.79559326171875	-5.34942626953125E-07
-0.8056640625	-5.467529296875E-07
-0.81573486328125	-5.531005859375E-07
-0.8258056640625	-5.618896484375E-07
-0.83587646484375	-5.7708740234375E-07
-0.845947265625	-5.88836669921875E-07
-0.85601806640625	-5.99151611328125E-07
-0.8660888671875	-6.05926513671875E-07
-0.87615966796875	-6.18896484375E-07
-0.88623046875	-6.365966796875E-07
-0.89630126953125	-6.463623046875E-07
-0.9063720703125	-6.512451171875E-07
-0.91644287109375	-6.60400390625E-07
-0.926513671875	-6.7962646484375E-07
-0.93658447265625	-6.9000244140625E-07
-0.9466552734375	-6.927490234375E-07
-0.95672607421875	-6.9915771484375E-07
-0.966796875	-7.135009765625E-07
-0.97686767578125	-7.2723388671875E-07
-0.9869384765625	-7.32421875E-07
-0.99700927734375	-7.403564453125E-07
-1.007080078125	-7.525634765625E-07
-1.01715087890625	-7.6934814453125E-07
-1.0272216796875	-7.7972412109375E-07
-1.03729248046875	-7.8338623046875E-07
-1.04736328125	-7.9742431640625E-07
-1.05743408203125	-8.1207275390625E-07
-1.0675048828125	-8.258056640625E-07
-1.07757568359375	-8.3526611328125E-07
-1.087646484375	-8.4747314453125E-07
-1.09771728515625	-8.660888671875E-07
-1.1077880859375	-8.8104248046875E-07
-1.11785888671875	-8.9111328125E-07
-1.1279296875	-9.0057373046875E-07
-1.13800048828125	-9.210205078125E-07
-1.1480712890625	-9.332275390625E-07
-1.15814208984375	-9.4207763671875E-07
-1.168212890625	-9.466552734375E-07
-1.17828369140625	-9.5794677734375E-07
-1.1883544921875	-9.735107421875E-07
-1.19842529296875	-9.765625E-07
-1.20849609375	-9.7900390625E-07
-1.21856689453125	-9.820556640625E-07
-1.2286376953125	-9.967041015625E-07
-1.23870849609375	-1.00433349609375E-06
-1.248779296875	-1.004638671875E-06
-1.25885009765625	-1.007080078125E-06
-1.2689208984375	-1.01715087890625E-06
