Filename:	C:\Users\DSC\Desktop\MD\G7\G7-pet-tga.t6d 
Operator ID:	MD 
Sample ID:	G7-PET 
Comment: 	 
Serial Number:	016120108 
Data Collected:	09.03.2026 10:32:07 
Sample Weight:	2.644 mg 
Display Weight:	2.644 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\05_Okt_2017.t6c 
Date/Time:	 
Initial Conditions 
Temperature:	 30.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	1710 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 30.00°C to 600.00°C at 20.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	11.283333	3.723208	0.000000	255.666667	237.280000	19.800000	0.000000 
	11.300000	3.723208	0.000000	256.000000	237.620000	19.800000	0.000000 
	11.316667	3.723208	0.000000	256.333333	237.970000	19.800000	0.000000 
	11.333333	3.723208	0.000000	256.666667	238.320000	19.800000	0.000000 
	11.350000	3.722998	0.000000	257.000000	238.660000	19.800000	0.000000 
	11.366667	3.722998	0.000000	257.333333	239.010000	19.800000	0.000000 
	11.383333	3.722998	0.000000	257.666667	239.360000	19.800000	0.000000 
	11.400000	3.722998	0.000000	258.000000	239.700000	19.800000	0.000000 
	11.416667	3.723208	0.000000	258.333333	240.050000	19.800000	0.000000 
	11.433333	3.723208	0.000000	258.666667	240.400000	19.800000	0.000000 
	11.450000	3.723208	0.000000	259.000000	240.740000	19.800000	0.000000 
	11.466667	3.723208	0.000000	259.333333	241.090000	19.800000	0.000000 
	11.483333	3.723629	0.000000	259.666667	241.440000	19.800000	0.000000 
	11.500000	3.723419	0.000000	260.000000	241.780000	19.800000	0.000000 
	11.516667	3.723629	0.000000	260.333333	242.130000	19.800000	0.000000 
	11.533333	3.723629	0.000000	260.666667	242.470000	19.800000	0.000000 
	11.550000	3.723629	0.000000	261.000000	242.820000	19.800000	0.000000 
	11.566667	3.723840	0.000000	261.333333	243.170000	19.800000	0.000000 
	11.583333	3.723840	0.000000	261.666667	243.510000	19.800000	0.000000 
	11.600000	3.723840	0.000000	262.000000	243.860000	19.800000	0.000000 
	11.616667	3.723629	0.000000	262.333333	244.200000	19.800000	0.000000 
	11.633333	3.723629	0.000000	262.666667	244.550000	19.800000	0.000000 
	11.650000	3.723629	0.000000	263.000000	244.890000	19.800000	0.000000 
	11.666667	3.723629	0.000000	263.333333	245.240000	19.800000	0.000000 
	11.683333	3.723629	0.000000	263.666667	245.590000	19.800000	0.000000 
	11.700000	3.723419	0.000000	264.000000	245.930000	19.800000	0.000000 
	11.716667	3.723208	0.000000	264.333333	246.280000	19.800000	0.000000 
	11.733333	3.723208	0.000000	264.666667	246.620000	19.800000	0.000000 
	11.750000	3.723419	0.000000	265.000000	246.970000	19.800000	0.000000 
	11.766667	3.723419	0.000000	265.333333	247.310000	19.800000	0.000000 
	11.783333	3.723419	0.000000	265.666667	247.660000	19.800000	0.000000 
	11.800000	3.723419	0.000000	266.000000	248.000000	19.800000	0.000000 
	11.816667	3.723629	0.000000	266.333333	248.350000	19.800000	0.000000 
	11.833333	3.729525	0.000000	266.666667	248.700000	19.800000	0.000000 
	11.850000	3.727630	0.000000	267.000000	249.050000	19.800000	0.000000 
	11.866667	3.728893	0.000000	267.333333	249.400000	19.800000	0.000000 
	11.883333	3.725103	0.000000	267.666667	249.750000	19.800000	0.000000 
	11.900000	3.720471	0.000000	268.000000	250.100000	19.800000	0.000000 
	11.916667	3.720471	0.000000	268.333333	250.450000	19.800000	0.000000 
	11.933333	3.708469	0.000000	268.666667	250.790000	19.800000	0.000000 
	11.950000	3.708469	0.000000	269.000000	251.130000	19.800000	0.000000 
	11.966667	3.712048	0.000000	269.333333	251.460000	19.800000	0.000000 
	11.983333	3.723419	0.000000	269.666667	251.800000	19.800000	0.000000 
	12.000000	3.722787	0.000000	270.000000	252.130000	19.800000	0.000000 
	12.016667	3.722366	0.000000	270.333333	252.470000	19.800000	0.000000 
	12.033333	3.721734	0.000000	270.666667	252.810000	19.800000	0.000000 
	12.050000	3.721945	0.000000	271.000000	253.150000	19.800000	0.000000 
	12.066667	3.721734	0.000000	271.333333	253.490000	19.800000	0.000000 
	12.083333	3.721734	0.000000	271.666667	253.840000	19.800000	0.000000 
	12.100000	3.721524	0.000000	272.000000	254.180000	19.800000	0.000000 
	12.116667	3.721524	0.000000	272.333333	254.520000	19.800000	0.000000 
	12.133333	3.721734	0.000000	272.666667	254.870000	19.800000	0.000000 
	12.150000	3.721524	0.000000	273.000000	255.210000	19.800000	0.000000 
	12.166667	3.721524	0.000000	273.333333	255.560000	19.800000	0.000000 
	12.183333	3.721524	0.000000	273.666667	255.900000	19.800000	0.000000 
	12.200000	3.721734	0.000000	274.000000	256.240000	19.800000	0.000000 
	12.216667	3.721734	0.000000	274.333333	256.590000	19.800000	0.000000 
	12.233333	3.721734	0.000000	274.666667	256.930000	19.800000	0.000000 
	12.250000	3.721734	0.000000	275.000000	257.280000	19.800000	0.000000 
	12.266667	3.721945	0.000000	275.333333	257.620000	19.800000	0.000000 
	12.283333	3.721945	0.000000	275.666667	257.970000	19.800000	0.000000 
	12.300000	3.721945	0.000000	276.000000	258.310000	19.800000	0.000000 
	12.316667	3.721945	0.000000	276.333333	258.660000	19.800000	0.000000 
	12.333333	3.722366	0.000000	276.666667	259.000000	19.800000	0.000000 
	12.350000	3.722155	0.000000	277.000000	259.340000	19.800000	0.000000 
	12.366667	3.722155	0.000000	277.333333	259.690000	19.800000	0.000000 
	12.383333	3.722366	0.000000	277.666667	260.030000	19.800000	0.000000 
	12.400000	3.731631	0.000000	278.000000	260.380000	19.800000	0.000000 
	12.416667	3.730367	0.000000	278.333333	260.730000	19.800000	0.000000 
	12.433333	3.732894	0.000000	278.666667	261.080000	19.800000	0.000000 
	12.450000	3.721313	0.000000	279.000000	261.430000	19.800000	0.000000 
	12.466667	3.721103	0.000000	279.333333	261.790000	19.800000	0.000000 
	12.483333	3.720471	0.000000	279.666667	262.140000	19.800000	0.000000 
	12.500000	3.719208	0.000000	280.000000	262.480000	19.800000	0.000000 
	12.516667	3.701099	0.000000	280.333333	262.820000	19.800000	0.000000 
	12.533333	3.709732	0.000000	280.666667	263.150000	19.800000	0.000000 
	12.550000	3.722577	0.000000	281.000000	263.480000	19.800000	0.000000 
	12.566667	3.723840	0.000000	281.333333	263.820000	19.800000	0.000000 
	12.583333	3.722577	0.000000	281.666667	264.150000	19.800000	0.000000 
	12.600000	3.721524	0.000000	282.000000	264.490000	19.800000	0.000000 
	12.616667	3.721734	0.000000	282.333333	264.830000	19.800000	0.000000 
	12.633333	3.721734	0.000000	282.666667	265.170000	19.800000	0.000000 
	12.650000	3.721945	0.000000	283.000000	265.510000	19.800000	0.000000 
	12.666667	3.721945	0.000000	283.333333	265.860000	19.800000	0.000000 
	12.683333	3.722155	0.000000	283.666667	266.200000	19.800000	0.000000 
	12.700000	3.721945	0.000000	284.000000	266.540000	19.800000	0.000000 
	12.716667	3.721734	0.000000	284.333333	266.890000	19.800000	0.000000 
	12.733333	3.721524	0.000000	284.666667	267.230000	19.800000	0.000000 
	12.750000	3.721313	0.000000	285.000000	267.580000	19.800000	0.000000 
	12.766667	3.721103	0.000000	285.333333	267.920000	19.800000	0.000000 
	12.783333	3.721103	0.000000	285.666667	268.270000	19.800000	0.000000 
	12.800000	3.721313	0.000000	286.000000	268.610000	19.800000	0.000000 
	12.816667	3.721524	0.000000	286.333333	268.950000	19.800000	0.000000 
	12.833333	3.721524	0.000000	286.666667	269.300000	19.800000	0.000000 
	12.850000	3.721313	0.000000	287.000000	269.640000	19.800000	0.000000 
	12.866667	3.721103	0.000000	287.333333	269.980000	19.800000	0.000000 
	12.883333	3.721313	0.000000	287.666667	270.330000	19.800000	0.000000 
	12.900000	3.721734	0.000000	288.000000	270.670000	19.800000	0.000000 
	12.916667	3.721945	0.000000	288.333333	271.010000	19.800000	0.000000 
	12.933333	3.722155	0.000000	288.666667	271.360000	19.800000	0.000000 
	12.950000	3.722366	0.000000	289.000000	271.700000	19.800000	0.000000 
	12.966667	3.722366	0.000000	289.333333	272.040000	19.800000	0.000000 
	12.983333	3.722366	0.000000	289.666667	272.390000	19.800000	0.000000 
	13.000000	3.722577	0.000000	290.000000	272.730000	19.800000	0.000000 
	13.016667	3.722155	0.000000	290.333333	273.080000	19.800000	0.000000 
	13.033333	3.722155	0.000000	290.666667	273.420000	19.800000	0.000000 
	13.050000	3.721945	0.000000	291.000000	273.760000	19.800000	0.000000 
	13.066667	3.722155	0.000000	291.333333	274.110000	19.800000	0.000000 
	13.083333	3.721945	0.000000	291.666667	274.450000	19.800000	0.000000 
	13.100000	3.721945	0.000000	292.000000	274.790000	19.800000	0.000000 
	13.116667	3.721945	0.000000	292.333333	275.140000	19.800000	0.000000 
	13.133333	3.721734	0.000000	292.666667	275.480000	19.800000	0.000000 
	13.150000	3.721734	0.000000	293.000000	275.820000	19.800000	0.000000 
	13.166667	3.721734	0.000000	293.333333	276.160000	19.800000	0.000000 
	13.183333	3.721734	0.000000	293.666667	276.510000	19.800000	0.000000 
	13.200000	3.721524	0.000000	294.000000	276.850000	19.800000	0.000000 
	13.216667	3.721524	0.000000	294.333333	277.190000	19.800000	0.000000 
	13.233333	3.721313	0.000000	294.666667	277.540000	19.800000	0.000000 
	13.250000	3.721103	0.000000	295.000000	277.880000	19.800000	0.000000 
	13.266667	3.721103	0.000000	295.333333	278.220000	19.800000	0.000000 
	13.283333	3.720892	0.000000	295.666667	278.570000	19.800000	0.000000 
	13.300000	3.720892	0.000000	296.000000	278.910000	19.800000	0.000000 
	13.316667	3.720892	0.000000	296.333333	279.250000	19.800000	0.000000 
	13.333333	3.720471	0.000000	296.666667	279.590000	19.800000	0.000000 
	13.350000	3.720681	0.000000	297.000000	279.940000	19.800000	0.000000 
	13.366667	3.720471	0.000000	297.333333	280.280000	19.800000	0.000000 
	13.383333	3.720681	0.000000	297.666667	280.620000	19.800000	0.000000 
	13.400000	3.720681	0.000000	298.000000	280.960000	19.800000	0.000000 
	13.416667	3.720892	0.000000	298.333333	281.310000	19.800000	0.000000 
	13.433333	3.720892	0.000000	298.666667	281.650000	19.800000	0.000000 
	13.450000	3.720892	0.000000	299.000000	281.990000	19.800000	0.000000 
	13.466667	3.720892	0.000000	299.333333	282.330000	19.800000	0.000000 
	13.483333	3.721103	0.000000	299.666667	282.680000	19.800000	0.000000 
	13.500000	3.721103	0.000000	300.000000	283.020000	19.800000	0.000000 
	13.516667	3.720681	0.000000	300.333333	283.360000	19.800000	0.000000 
	13.533333	3.720892	0.000000	300.666667	283.700000	19.800000	0.000000 
	13.550000	3.721524	0.000000	301.000000	284.040000	19.800000	0.000000 
	13.566667	3.720892	0.000000	301.333333	284.390000	19.800000	0.000000 
	13.583333	3.720471	0.000000	301.666667	284.730000	19.800000	0.000000 
	13.600000	3.720471	0.000000	302.000000	285.070000	19.800000	0.000000 
	13.616667	3.720260	0.000000	302.333333	285.410000	19.800000	0.000000 
	13.633333	3.720050	0.000000	302.666667	285.750000	19.800000	0.000000 
	13.650000	3.720050	0.000000	303.000000	286.090000	19.800000	0.000000 
	13.666667	3.720050	0.000000	303.333333	286.430000	19.800000	0.000000 
	13.683333	3.720260	0.000000	303.666667	286.780000	19.800000	0.000000 
	13.700000	3.719839	0.000000	304.000000	287.120000	19.800000	0.000000 
	13.716667	3.719839	0.000000	304.333333	287.460000	19.800000	0.000000 
	13.733333	3.719629	0.000000	304.666667	287.800000	19.800000	0.000000 
	13.750000	3.719629	0.000000	305.000000	288.140000	19.800000	0.000000 
	13.766667	3.720050	0.000000	305.333333	288.480000	19.800000	0.000000 
	13.783333	3.720260	0.000000	305.666667	288.820000	19.800000	0.000000 
	13.800000	3.720681	0.000000	306.000000	289.160000	19.800000	0.000000 
	13.816667	3.720681	0.000000	306.333333	289.510000	19.800000	0.000000 
	13.833333	3.720681	0.000000	306.666667	289.850000	19.800000	0.000000 
	13.850000	3.720681	0.000000	307.000000	290.190000	19.800000	0.000000 
	13.866667	3.720681	0.000000	307.333333	290.530000	19.800000	0.000000 
	13.883333	3.720681	0.000000	307.666667	290.870000	19.800000	0.000000 
	13.900000	3.720892	0.000000	308.000000	291.210000	19.800000	0.000000 
	13.916667	3.720892	0.000000	308.333333	291.550000	19.800000	0.000000 
	13.933333	3.721313	0.000000	308.666667	291.890000	19.800000	0.000000 
	13.950000	3.720892	0.000000	309.000000	292.230000	19.800000	0.000000 
	13.966667	3.720681	0.000000	309.333333	292.570000	19.800000	0.000000 
	13.983333	3.720892	0.000000	309.666667	292.910000	19.800000	0.000000 
	14.000000	3.720681	0.000000	310.000000	293.250000	19.800000	0.000000 
	14.016667	3.720892	0.000000	310.333333	293.590000	19.800000	0.000000 
	14.033333	3.720681	0.000000	310.666667	293.930000	19.800000	0.000000 
	14.050000	3.720681	0.000000	311.000000	294.280000	19.800000	0.000000 
	14.066667	3.720681	0.000000	311.333333	294.620000	19.800000	0.000000 
	14.083333	3.720681	0.000000	311.666667	294.960000	19.800000	0.000000 
	14.100000	3.720681	0.000000	312.000000	295.300000	19.800000	0.000000 
	14.116667	3.720681	0.000000	312.333333	295.640000	19.800000	0.000000 
	14.133333	3.720681	0.000000	312.666667	295.980000	19.800000	0.000000 
	14.150000	3.720681	0.000000	313.000000	296.320000	19.800000	0.000000 
	14.166667	3.720471	0.000000	313.333333	296.660000	19.800000	0.000000 
	14.183333	3.720471	0.000000	313.666667	297.000000	19.800000	0.000000 
	14.200000	3.720681	0.000000	314.000000	297.340000	19.800000	0.000000 
	14.216667	3.720471	0.000000	314.333333	297.680000	19.800000	0.000000 
	14.233333	3.720681	0.000000	314.666667	298.020000	19.800000	0.000000 
	14.250000	3.720681	0.000000	315.000000	298.360000	19.800000	0.000000 
	14.266667	3.720681	0.000000	315.333333	298.700000	19.800000	0.000000 
	14.283333	3.720681	0.000000	315.666667	299.040000	19.800000	0.000000 
	14.300000	3.720471	0.000000	316.000000	299.380000	19.800000	0.000000 
	14.316667	3.720471	0.000000	316.333333	299.720000	19.800000	0.000000 
	14.333333	3.720260	0.000000	316.666667	300.050000	19.800000	0.000000 
	14.350000	3.720471	0.000000	317.000000	300.390000	19.800000	0.000000 
	14.366667	3.720260	0.000000	317.333333	300.730000	19.800000	0.000000 
	14.383333	3.720050	0.000000	317.666667	301.070000	19.800000	0.000000 
	14.400000	3.720050	0.000000	318.000000	301.410000	19.800000	0.000000 
	14.416667	3.720050	0.000000	318.333333	301.750000	19.800000	0.000000 
	14.433333	3.719839	0.000000	318.666667	302.090000	19.800000	0.000000 
	14.450000	3.719629	0.000000	319.000000	302.430000	19.800000	0.000000 
	14.466667	3.719418	0.000000	319.333333	302.770000	19.800000	0.000000 
	14.483333	3.719418	0.000000	319.666667	303.110000	19.800000	0.000000 
	14.500000	3.719418	0.000000	320.000000	303.450000	19.800000	0.000000 
	14.516667	3.719418	0.000000	320.333333	303.790000	19.800000	0.000000 
	14.533333	3.719208	0.000000	320.666667	304.120000	19.800000	0.000000 
	14.550000	3.719208	0.000000	321.000000	304.460000	19.800000	0.000000 
	14.566667	3.719208	0.000000	321.333333	304.800000	19.800000	0.000000 
	14.583333	3.719208	0.000000	321.666667	305.140000	19.800000	0.000000 
	14.600000	3.718997	0.000000	322.000000	305.480000	19.800000	0.000000 
	14.616667	3.718997	0.000000	322.333333	305.820000	19.800000	0.000000 
	14.633333	3.718997	0.000000	322.666667	306.160000	19.800000	0.000000 
	14.650000	3.719208	0.000000	323.000000	306.490000	19.800000	0.000000 
	14.666667	3.719208	0.000000	323.333333	306.830000	19.800000	0.000000 
	14.683333	3.719208	0.000000	323.666667	307.170000	19.800000	0.000000 
	14.700000	3.718997	0.000000	324.000000	307.510000	19.800000	0.000000 
	14.716667	3.718997	0.000000	324.333333	307.850000	19.800000	0.000000 
	14.733333	3.719208	0.000000	324.666667	308.180000	19.800000	0.000000 
	14.750000	3.719208	0.000000	325.000000	308.520000	19.800000	0.000000 
	14.766667	3.719208	0.000000	325.333333	308.860000	19.800000	0.000000 
	14.783333	3.719208	0.000000	325.666667	309.200000	19.800000	0.000000 
	14.800000	3.719208	0.000000	326.000000	309.530000	19.800000	0.000000 
	14.816667	3.718997	0.000000	326.333333	309.870000	19.800000	0.000000 
	14.833333	3.718997	0.000000	326.666667	310.210000	19.800000	0.000000 
	14.850000	3.718997	0.000000	327.000000	310.550000	19.800000	0.000000 
	14.866667	3.718576	0.000000	327.333333	310.880000	19.800000	0.000000 
	14.883333	3.718786	0.000000	327.666667	311.220000	19.800000	0.000000 
	14.900000	3.718365	0.000000	328.000000	311.560000	19.800000	0.000000 
	14.916667	3.718365	0.000000	328.333333	311.900000	19.800000	0.000000 
	14.933333	3.718155	0.000000	328.666667	312.230000	19.800000	0.000000 
	14.950000	3.718155	0.000000	329.000000	312.570000	19.800000	0.000000 
	14.966667	3.718155	0.000000	329.333333	312.900000	19.800000	0.000000 
	14.983333	3.717944	0.000000	329.666667	313.240000	19.800000	0.000000 
	15.000000	3.717944	0.000000	330.000000	313.580000	19.800000	0.000000 
	15.016667	3.718155	0.000000	330.333333	313.910000	19.800000	0.000000 
	15.033333	3.718155	0.000000	330.666667	314.250000	19.800000	0.000000 
	15.050000	3.718155	0.000000	331.000000	314.590000	19.800000	0.000000 
	15.066667	3.718365	0.000000	331.333333	314.920000	19.800000	0.000000 
	15.083333	3.718155	0.000000	331.666667	315.260000	19.800000	0.000000 
	15.100000	3.718155	0.000000	332.000000	315.600000	19.800000	0.000000 
	15.116667	3.718155	0.000000	332.333333	315.930000	19.800000	0.000000 
	15.133333	3.717944	0.000000	332.666667	316.270000	19.800000	0.000000 
	15.150000	3.717944	0.000000	333.000000	316.610000	19.800000	0.000000 
	15.166667	3.717944	0.000000	333.333333	316.940000	19.800000	0.000000 
	15.183333	3.717734	0.000000	333.666667	317.280000	19.800000	0.000000 
	15.200000	3.717734	0.000000	334.000000	317.610000	19.800000	0.000000 
	15.216667	3.717944	0.000000	334.333333	317.950000	19.800000	0.000000 
	15.233333	3.717523	0.000000	334.666667	318.290000	19.800000	0.000000 
	15.250000	3.717734	0.000000	335.000000	318.620000	19.800000	0.000000 
	15.266667	3.717734	0.000000	335.333333	318.960000	19.800000	0.000000 
	15.283333	3.717734	0.000000	335.666667	319.300000	19.800000	0.000000 
	15.300000	3.717734	0.000000	336.000000	319.630000	19.800000	0.000000 
	15.316667	3.717944	0.000000	336.333333	319.970000	19.800000	0.000000 
	15.333333	3.717734	0.000000	336.666667	320.300000	19.800000	0.000000 
	15.350000	3.717734	0.000000	337.000000	320.640000	19.800000	0.000000 
	15.366667	3.717734	0.000000	337.333333	320.980000	19.800000	0.000000 
	15.383333	3.717734	0.000000	337.666667	321.310000	19.800000	0.000000 
	15.400000	3.717734	0.000000	338.000000	321.650000	19.800000	0.000000 
	15.416667	3.717734	0.000000	338.333333	321.980000	19.800000	0.000000 
	15.433333	3.717734	0.000000	338.666667	322.320000	19.800000	0.000000 
	15.450000	3.717734	0.000000	339.000000	322.650000	19.800000	0.000000 
	15.466667	3.717523	0.000000	339.333333	322.990000	19.800000	0.000000 
	15.483333	3.717523	0.000000	339.666667	323.330000	19.800000	0.000000 
	15.500000	3.717523	0.000000	340.000000	323.660000	19.800000	0.000000 
	15.516667	3.717523	0.000000	340.333333	324.000000	19.800000	0.000000 
	15.533333	3.717523	0.000000	340.666667	324.330000	19.800000	0.000000 
	15.550000	3.717523	0.000000	341.000000	324.670000	19.800000	0.000000 
	15.566667	3.717523	0.000000	341.333333	325.000000	19.800000	0.000000 
	15.583333	3.717523	0.000000	341.666667	325.340000	19.800000	0.000000 
	15.600000	3.717523	0.000000	342.000000	325.670000	19.800000	0.000000 
	15.616667	3.717312	0.000000	342.333333	326.010000	19.800000	0.000000 
	15.633333	3.717312	0.000000	342.666667	326.340000	19.800000	0.000000 
	15.650000	3.717312	0.000000	343.000000	326.670000	19.800000	0.000000 
	15.666667	3.717102	0.000000	343.333333	327.010000	19.800000	0.000000 
	15.683333	3.717102	0.000000	343.666667	327.340000	19.800000	0.000000 
	15.700000	3.717102	0.000000	344.000000	327.680000	19.800000	0.000000 
	15.716667	3.716891	0.000000	344.333333	328.010000	19.800000	0.000000 
	15.733333	3.716470	0.000000	344.666667	328.350000	19.800000	0.000000 
	15.750000	3.716470	0.000000	345.000000	328.680000	19.800000	0.000000 
	15.766667	3.716049	0.000000	345.333333	329.020000	19.800000	0.000000 
	15.783333	3.716049	0.000000	345.666667	329.350000	19.800000	0.000000 
	15.800000	3.715839	0.000000	346.000000	329.680000	19.800000	0.000000 
	15.816667	3.715839	0.000000	346.333333	330.020000	19.800000	0.000000 
	15.833333	3.715839	0.000000	346.666667	330.350000	19.800000	0.000000 
	15.850000	3.715839	0.000000	347.000000	330.690000	19.800000	0.000000 
	15.866667	3.715628	0.000000	347.333333	331.020000	19.800000	0.000000 
	15.883333	3.715628	0.000000	347.666667	331.350000	19.800000	0.000000 
	15.900000	3.715628	0.000000	348.000000	331.690000	19.800000	0.000000 
	15.916667	3.715628	0.000000	348.333333	332.020000	19.800000	0.000000 
	15.933333	3.715628	0.000000	348.666667	332.350000	19.800000	0.000000 
	15.950000	3.715839	0.000000	349.000000	332.690000	19.800000	0.000000 
	15.966667	3.715628	0.000000	349.333333	333.020000	19.800000	0.000000 
	15.983333	3.715839	0.000000	349.666667	333.350000	19.700000	0.000000 
	16.000000	3.715628	0.000000	350.000000	333.690000	19.700000	0.000000 
	16.016667	3.715628	0.000000	350.333333	334.020000	19.800000	0.000000 
	16.033333	3.715628	0.000000	350.666667	334.350000	19.800000	0.000000 
	16.050000	3.722787	0.000000	351.000000	334.690000	19.800000	0.000000 
	16.066667	3.724682	0.000000	351.333333	335.020000	19.800000	0.000000 
	16.083333	3.724261	0.000000	351.666667	335.360000	19.800000	0.000000 
	16.100000	3.723840	0.000000	352.000000	335.700000	19.800000	0.000000 
	16.116667	3.715417	0.000000	352.333333	336.040000	19.800000	0.000000 
	16.133333	3.714365	0.000000	352.666667	336.380000	19.800000	0.000000 
	16.150000	3.714154	0.000000	353.000000	336.720000	19.800000	0.000000 
	16.166667	3.714154	0.000000	353.333333	337.050000	19.800000	0.000000 
	16.183333	3.719629	0.000000	353.666667	337.390000	19.800000	0.000000 
	16.200000	3.718997	0.000000	354.000000	337.720000	19.800000	0.000000 
	16.216667	3.715628	0.000000	354.333333	338.060000	19.800000	0.000000 
	16.233333	3.708469	0.000000	354.666667	338.390000	19.800000	0.000000 
	16.250000	3.702363	0.000000	355.000000	338.720000	19.800000	0.000000 
	16.266667	3.707627	0.000000	355.333333	339.040000	19.800000	0.000000 
	16.283333	3.710364	0.000000	355.666667	339.370000	19.800000	0.000000 
	16.300000	3.710364	0.000000	356.000000	339.690000	19.800000	0.000000 
	16.316667	3.708890	0.000000	356.333333	340.020000	19.800000	0.000000 
	16.333333	3.710153	0.000000	356.666667	340.340000	19.800000	0.000000 
	16.350000	3.710575	0.000000	357.000000	340.650000	19.800000	0.000000 
	16.366667	3.709522	0.000000	357.333333	340.970000	19.800000	0.000000 
	16.383333	3.709943	0.000000	357.666667	341.290000	19.800000	0.000000 
	16.400000	3.714154	0.000000	358.000000	341.600000	19.800000	0.000000 
	16.416667	3.712891	0.000000	358.333333	341.920000	19.800000	0.000000 
	16.433333	3.714365	0.000000	358.666667	342.250000	19.800000	0.000000 
	16.450000	3.715207	0.000000	359.000000	342.570000	19.800000	0.000000 
	16.466667	3.715839	0.000000	359.333333	342.890000	19.800000	0.000000 
	16.483333	3.715839	0.000000	359.666667	343.220000	19.800000	0.000000 
	16.500000	3.715207	0.000000	360.000000	343.550000	19.800000	0.000000 
	16.516667	3.714996	0.000000	360.333333	343.880000	19.800000	0.000000 
	16.533333	3.719839	0.000000	360.666667	344.200000	19.800000	0.000000 
	16.550000	3.722366	0.000000	361.000000	344.540000	19.800000	0.000000 
	16.566667	3.720471	0.000000	361.333333	344.870000	19.800000	0.000000 
	16.583333	3.723419	0.000000	361.666667	345.210000	19.800000	0.000000 
	16.600000	3.713101	0.000000	362.000000	345.540000	19.800000	0.000000 
	16.616667	3.712470	0.000000	362.333333	345.880000	19.800000	0.000000 
	16.633333	3.712891	0.000000	362.666667	346.210000	19.800000	0.000000 
	16.650000	3.707837	0.000000	363.000000	346.540000	19.800000	0.000000 
	16.666667	3.698362	0.000000	363.333333	346.860000	19.800000	0.000000 
	16.683333	3.701941	0.000000	363.666667	347.180000	19.800000	0.000000 
	16.700000	3.714786	0.000000	364.000000	347.490000	19.800000	0.000000 
	16.716667	3.716470	0.000000	364.333333	347.810000	19.800000	0.000000 
	16.733333	3.717102	0.000000	364.666667	348.130000	19.800000	0.000000 
	16.750000	3.716260	0.000000	365.000000	348.450000	19.800000	0.000000 
	16.766667	3.714786	0.000000	365.333333	348.780000	19.800000	0.000000 
	16.783333	3.714786	0.000000	365.666667	349.110000	19.800000	0.000000 
	16.800000	3.714575	0.000000	366.000000	349.430000	19.800000	0.000000 
	16.816667	3.714365	0.000000	366.333333	349.760000	19.800000	0.000000 
	16.833333	3.714154	0.000000	366.666667	350.090000	19.800000	0.000000 
	16.850000	3.714365	0.000000	367.000000	350.410000	19.800000	0.000000 
	16.866667	3.714154	0.000000	367.333333	350.740000	19.800000	0.000000 
	16.883333	3.714365	0.000000	367.666667	351.060000	19.800000	0.000000 
	16.900000	3.714154	0.000000	368.000000	351.390000	19.800000	0.000000 
	16.916667	3.714154	0.000000	368.333333	351.720000	19.800000	0.000000 
	16.933333	3.714154	0.000000	368.666667	352.040000	19.800000	0.000000 
	16.950000	3.714154	0.000000	369.000000	352.370000	19.800000	0.000000 
	16.966667	3.714365	0.000000	369.333333	352.700000	19.800000	0.000000 
	16.983333	3.714154	0.000000	369.666667	353.020000	19.800000	0.000000 
	17.000000	3.714154	0.000000	370.000000	353.350000	19.800000	0.000000 
	17.016667	3.714154	0.000000	370.333333	353.680000	19.800000	0.000000 
	17.033333	3.714154	0.000000	370.666667	354.000000	19.800000	0.000000 
	17.050000	3.714154	0.000000	371.000000	354.330000	19.800000	0.000000 
	17.066667	3.713944	0.000000	371.333333	354.660000	19.800000	0.000000 
	17.083333	3.713944	0.000000	371.666667	354.990000	19.800000	0.000000 
	17.100000	3.713733	0.000000	372.000000	355.310000	19.800000	0.000000 
	17.116667	3.713733	0.000000	372.333333	355.640000	19.800000	0.000000 
	17.133333	3.713733	0.000000	372.666667	355.970000	19.800000	0.000000 
	17.150000	3.713522	0.000000	373.000000	356.290000	19.800000	0.000000 
	17.166667	3.713522	0.000000	373.333333	356.620000	19.800000	0.000000 
	17.183333	3.713312	0.000000	373.666667	356.950000	19.800000	0.000000 
	17.200000	3.713312	0.000000	374.000000	357.280000	19.800000	0.000000 
	17.216667	3.713312	0.000000	374.333333	357.600000	19.800000	0.000000 
	17.233333	3.713312	0.000000	374.666667	357.930000	19.800000	0.000000 
	17.250000	3.713101	0.000000	375.000000	358.260000	19.800000	0.000000 
	17.266667	3.713312	0.000000	375.333333	358.580000	19.800000	0.000000 
	17.283333	3.713101	0.000000	375.666667	358.910000	19.800000	0.000000 
	17.300000	3.713101	0.000000	376.000000	359.240000	19.800000	0.000000 
	17.316667	3.713101	0.000000	376.333333	359.560000	19.800000	0.000000 
	17.333333	3.712891	0.000000	376.666667	359.890000	19.800000	0.000000 
	17.350000	3.712891	0.000000	377.000000	360.220000	19.800000	0.000000 
